player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00405,Merih Yildiz,28,Turkish,Turkey,15,Midfielder,179,73,Right,Paris Saint-Germain,6179874,M01000,2026-06-15,Estadio Azteca,Mexico City,Algeria,Semi Finals,W,3,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,0,43.1,70.5,0,62.3,49,78,83,0,1,230,0,0.0
P00410,Irfan Under,23,Turkish,Turkey,20,Midfielder,173,71,Right,Marseille,25143752,M01000,2026-06-15,Estadio Azteca,Mexico City,Algeria,Semi Finals,W,3,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,60,0.0,4,67.1,61.1,0,57.6,64,71,67,0,2,105,0,0.0
P00414,Caglar Under,30,Turkish,Turkey,24,Forward,190,79,Right,RB Salzburg,5068248,M01000,2026-06-15,Estadio Azteca,Mexico City,Algeria,Semi Finals,W,3,1,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,0,48.9,28.5,0,46.4,50,40,58,1,2,286,0,0.0
P00398,Burak Tufan,31,Turkish,Turkey,8,Defender,182,78,Left,Inter Milan,1801789,M01000,2026-06-15,Estadio Azteca,Mexico City,Algeria,Semi Finals,W,3,1,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,0,23.0,31.6,0,42.5,23,36,41,0,0,128,0,0.0
P00391,Hakan Under,29,Turkish,Turkey,1,Goalkeeper,186,78,Right,Roma,2416886,M01000,2026-06-15,Estadio Azteca,Mexico City,Algeria,Semi Finals,W,3,1,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,54,0.0,0,12.2,46.3,0,44.3,32,38,58,0,0,385,0,0.0
P00393,Merih Turan,36,Turkish,Turkey,3,Goalkeeper,191,81,Right,Besiktas,1759890,M01000,2026-06-15,Estadio Azteca,Mexico City,Algeria,Semi Finals,W,3,1,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,2,11.4,57.1,0,24.3,27,71,39,0,0,223,0,0.0
P01194,Yacine Bennacer,30,Algerian,Algeria,24,Forward,185,77,Left,TP Mazembe,46357247,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,66,0.0,0,66.5,19.6,0,95.1,68,82,78,0,1,281,0,0.0
P01184,Ismael Brahim,21,Algerian,Algeria,14,Midfielder,187,79,Left,Raja Casablanca,7191033,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,1,25.8,32.8,0,42.9,61,40,51,1,1,107,0,0.0
P01186,Yacine Benkhemassa,25,Algerian,Algeria,16,Midfielder,177,72,Left,Raja Casablanca,10597938,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,0,39.3,56.4,0,71.0,87,64,61,2,1,372,0,0.0
P01193,Sofiane Kara,24,Algerian,Algeria,23,Forward,181,71,Right,TP Mazembe,10715789,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,1,53.8,26.3,0,48.8,39,50,37,2,1,290,0,0.0
P01176,Sofiane Zerrouki,31,Algerian,Algeria,6,Defender,179,73,Right,Al Ahly,2784708,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,0,27.6,55.2,0,55.0,36,38,38,0,0,121,0,0.0
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right,Zamalek,8424078,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,0,15.1,42.9,0,56.4,28,45,35,1,0,473,0,0.0
P01173,Sofiane Mandrea,32,Algerian,Algeria,3,Goalkeeper,192,79,Right,ES Tunis,6671023,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,0,11.2,56.1,0,47.9,41,60,39,0,0,275,0,0.0
P01172,Ismael Brahimi,34,Algerian,Algeria,2,Goalkeeper,187,80,Right,ES Tunis,14485120,M01000,2026-06-15,Estadio Azteca,Mexico City,Turkey,Semi Finals,L,1,3,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,5,10.1,73.8,0,84.4,23,70,76,0,0,24,0,0.0
P00436,Dmytro Zinchenko,26,Ukrainian,Ukraine,20,Midfielder,171,70,Right,AC Milan,33936030,M01001,2026-07-27,MetLife Stadium,East Rutherford,Belgium,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,50,0.0,0,57.7,42.3,0,80.9,54,66,61,1,1,373,0,0.0
P00420,Andriy Dovbyk,31,Ukrainian,Ukraine,4,Defender,188,82,Right,AIK,3806096,M01001,2026-07-27,MetLife Stadium,East Rutherford,Belgium,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,35.4,48.3,0,40.4,33,27,33,0,1,250,0,0.0
P00428,Oleksiy Sobol,27,Ukrainian,Ukraine,12,Defender,185,82,Left,Red Star Belgrade,6835064,M01001,2026-07-27,MetLife Stadium,East Rutherford,Belgium,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,0.0,0,28.2,60.1,0,60.0,23,51,37,1,0,309,0,0.0
P00423,Viktor Karavaev,24,Ukrainian,Ukraine,7,Defender,185,81,Right,Dinamo Zagreb,23458810,M01001,2026-07-27,MetLife Stadium,East Rutherford,Belgium,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,0,57.3,99.0,0,73.6,26,93,66,1,1,168,0,0.0
P00426,Yevhen Yaremchuk,27,Ukrainian,Ukraine,10,Defender,181,80,Right,RB Salzburg,1325273,M01001,2026-07-27,MetLife Stadium,East Rutherford,Belgium,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,29.1,72.8,0,62.1,24,55,39,0,0,336,0,0.0
P00418,Oleksandr Tsygankov,27,Ukrainian,Ukraine,2,Goalkeeper,184,76,Right,Real Madrid,3277200,M01001,2026-07-27,MetLife Stadium,East Rutherford,Belgium,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,6,15.9,62.5,0,54.5,41,48,47,0,0,387,0,0.0
P00179,Eden Lammens,20,Belgian,Belgium,23,Forward,169,66,Right,AIK,10963868,M01001,2026-07-27,MetLife Stadium,East Rutherford,Ukraine,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,68,0.0,4,60.7,38.0,0,31.4,27,55,42,2,1,219,0,0.0
P00172,Thibaut Faes,21,Belgian,Belgium,16,Midfielder,171,72,Right,Copenhagen,25320120,M01001,2026-07-27,MetLife Stadium,East Rutherford,Ukraine,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,3,40.0,33.1,0,69.3,62,70,69,1,1,429,0,0.0
P00162,Eden Castagne,28,Belgian,Belgium,6,Defender,186,76,Right,Fenerbahce,4976124,M01001,2026-07-27,MetLife Stadium,East Rutherford,Ukraine,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,0,20.7,42.2,0,55.4,34,57,41,0,0,211,0,0.0
P00165,Leander Doku,28,Belgian,Belgium,9,Defender,184,82,Right,Legia Warsaw,7987412,M01001,2026-07-27,MetLife Stadium,East Rutherford,Ukraine,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,20.9,54.4,0,44.1,32,47,43,0,0,70,0,0.0
P00159,Eden Dendoncker,33,Belgian,Belgium,3,Goalkeeper,191,77,Right,AIK,1950847,M01001,2026-07-27,MetLife Stadium,East Rutherford,Ukraine,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,9.0,57.6,0,40.4,20,57,32,0,0,127,0,0.0
P00158,Romelu Courtois,31,Belgian,Belgium,2,Goalkeeper,191,82,Right,Club Brugge,5831000,M01001,2026-07-27,MetLife Stadium,East Rutherford,Ukraine,Semi Finals,D,2,2,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,0,9.4,54.0,0,54.5,46,60,50,0,0,123,0,0.0
P00093,Phil Eze,33,English,England,15,Midfielder,171,68,Right,Rapid Vienna,6694892,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,53,0.0,2,53.5,56.0,0,89.1,66,71,30,0,0,134,0,0.0
P00103,Declan Saka,27,English,England,25,Forward,186,77,Left,Partizan,11207709,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,1,74.1,31.6,0,89.9,84,55,44,0,1,308,0,0.0
P00091,Harry Phillips,24,English,England,13,Midfielder,181,77,Left,Anderlecht,2621838,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,0,49.3,33.8,0,55.0,34,50,50,0,0,155,0,0.0
P00090,Kyle Gallagher,28,English,England,12,Defender,191,79,Left,Manchester United,3175537,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,81,0.0,0,25.1,42.6,0,48.3,30,33,41,0,0,151,0,0.0
P00100,Jude Chilwell,26,English,England,22,Forward,194,80,Left,Arsenal,51186750,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,66,0.0,2,99.0,23.4,0,76.3,85,96,81,1,1,193,0,0.0
P00092,Jude Maddison,30,English,England,14,Midfielder,176,67,Right,Partizan,3020416,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,27.0,37.2,0,49.2,32,39,52,1,1,384,0,0.0
P00082,Harry Rice,18,English,England,4,Defender,183,75,Right,Osijek,6394802,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,2,33.9,67.4,0,88.3,20,65,76,0,0,389,0,0.0
P00084,Phil Walker,30,English,England,6,Defender,184,82,Left,Barcelona,2890294,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,0,23.4,45.3,0,49.2,30,36,65,1,0,390,0,0.0
P00079,Harry Bellingham,33,English,England,1,Goalkeeper,190,80,Right,Chelsea,16141143,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,1,13.4,99.0,0,99.0,13,99,76,0,0,193,0,0.0
P00081,Phil Rashford,34,English,England,3,Goalkeeper,197,78,Left,Copenhagen,1700087,M01002,2026-07-09,Estadio Akron,Guadalajara,United States,Semi Finals,W,3,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,66,0.0,0,7.1,54.3,0,63.0,38,50,40,0,0,231,0,0.0
P00658,Antonee Carter-Vickers,23,American,United States,8,Defender,184,81,Right,New York Red Bulls,1768011,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,93,0.0,0,26.8,52.1,0,64.7,34,56,53,0,0,430,0,0.0
P00664,Weston Acosta,26,American,United States,14,Midfielder,176,79,Right,LAFC,8116418,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,4,66.0,66.2,0,78.4,76,77,50,0,2,247,0,0.0
P00675,Antonee Adams,22,American,United States,25,Forward,169,74,Right,Vancouver Whitecaps,7035379,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,1,33.6,23.4,0,42.6,55,32,36,1,0,192,0,0.0
P00671,Christian Horvath,19,American,United States,21,Forward,182,76,Left,Cavalry FC,36990617,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,0.0,0,67.4,25.2,0,71.0,65,70,58,1,0,241,0,0.0
P00657,Tyler Balogan,22,American,United States,7,Defender,184,76,Right,Tigres UANL,24120847,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,45.3,95.7,0,59.5,33,81,76,0,0,287,0,0.0
P00668,Timothy Yedlin,23,American,United States,18,Midfielder,173,70,Right,Vancouver Whitecaps,10161004,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,1,40.0,37.3,0,48.6,30,46,38,0,0,69,0,0.0
P00652,Weston Adams,29,American,United States,2,Goalkeeper,184,74,Right,Tigres UANL,11044417,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,89,0.0,1,11.8,71.4,0,51.8,29,86,73,0,0,276,0,0.0
P00653,Giovanni Weah,33,American,United States,3,Goalkeeper,189,77,Right,LAFC,907348,M01002,2026-07-09,Estadio Akron,Guadalajara,England,Semi Finals,L,2,3,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,90,0.0,0,12.2,55.8,0,39.3,28,31,42,0,0,114,0,0.0
P00268,Joakim Maeland,25,Danish,Denmark,8,Defender,180,75,Left,Barcelona,5505160,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,5,16.8,47.5,0,23.1,32,53,32,0,0,107,0,0.0
P00286,Rasmus Wind,19,Danish,Denmark,26,Forward,182,78,Right,Paris Saint-Germain,11558415,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,90.3,24.9,0,59.1,64,64,69,2,1,395,0,0.0
P00272,Jannik Olsen,25,Danish,Denmark,12,Defender,181,73,Right,Bayern Munich,14830801,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,41.1,74.4,0,72.5,20,56,59,0,0,65,0,0.0
P00275,Simon Poulsen,23,Danish,Denmark,15,Midfielder,172,73,Right,AIK,4444778,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,40.4,43.4,0,51.6,40,42,36,1,2,283,0,0.0
P00279,Mikkel Hansen,22,Danish,Denmark,19,Midfielder,180,72,Right,Sporting CP,9054642,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,2,39.4,34.3,0,46.7,35,46,34,1,1,136,0,0.0
P00277,Joakim Skov,28,Danish,Denmark,17,Midfielder,174,71,Right,Besiktas,12215380,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,58.6,49.0,0,84.1,60,77,60,0,2,403,0,0.0
P00265,Pierre-Emile Damsgaard,28,Danish,Denmark,5,Defender,188,71,Right,PSV Eindhoven,7243042,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,0,31.4,67.9,0,62.4,40,70,67,1,0,393,0,0.0
P00280,Kasper Hojbjerg,27,Danish,Denmark,20,Midfielder,173,71,Left,Besiktas,3714891,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,4,29.5,41.5,0,62.9,34,62,41,0,0,28,0,0.0
P00263,Simon Wind,25,Danish,Denmark,3,Goalkeeper,189,80,Left,Copenhagen,5209601,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,9.7,50.6,0,54.1,44,48,34,0,0,119,0,0.0
P00262,Pierre-Emile Christensen,32,Danish,Denmark,2,Goalkeeper,184,78,Right,Anderlecht,1014967,M01003,2026-07-12,Estadio BBVA,Monterrey,Canada,Semi Finals,W,4,2,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,58,0.0,0,10.3,49.0,0,44.3,36,42,42,0,0,334,0,0.0
P00712,Sam Hoilett,28,Canadian,Canada,10,Defender,189,76,Right,Guadalajara,4761638,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,50,0.0,0,23.8,53.5,0,43.6,29,47,45,0,0,71,0,0.0
P00723,Alphonso Piette,20,Canadian,Canada,21,Forward,171,66,Left,Tauro FC,28828751,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,83,0.0,0,72.0,26.2,0,86.8,51,75,38,0,0,88,0,0.0
P00717,Cyle Waterman,21,Canadian,Canada,15,Midfielder,180,75,Right,Guadalajara,19575051,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,87,0.0,1,57.1,48.2,0,75.8,67,78,69,1,0,62,0,0.0
P00709,Stephen Miller,24,Canadian,Canada,7,Defender,181,73,Left,Inter Miami,29312349,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,81,0.0,4,50.3,99.0,0,99.0,21,99,80,0,0,240,0,0.0
P00728,Tajon Buchanan,26,Canadian,Canada,26,Forward,178,71,Right,Guadalajara,10682047,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,74.5,31.6,0,76.5,73,61,79,0,0,49,0,0.0
P00710,Alistair Fraser,28,Canadian,Canada,8,Defender,172,74,Left,Plaza Amador,3184675,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,20.8,52.9,0,56.9,10,30,42,2,0,342,0,0.0
P00708,Cyle Borjan,28,Canadian,Canada,6,Defender,180,76,Right,Vancouver Whitecaps,13105101,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,6,23.8,89.8,0,84.8,27,60,73,0,0,389,0,0.0
P00704,Jonathan Eustaquio,24,Canadian,Canada,2,Goalkeeper,189,77,Left,Inter Miami,11722842,M01003,2026-07-12,Estadio BBVA,Monterrey,Denmark,Semi Finals,L,2,4,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,0,8.3,80.0,0,64.5,48,69,58,0,0,160,0,0.0
